Transaction_ID,Client_ID,Amount,Timestamp,Location,Is_Fraud_Manual,Is_Failed,Is_Suspicious,Susp_Geo,Susp_FailCount,Susp_Amount,Failed_Count_Past,Active_Rules
1763,C022,5493.07,2025-10-08 08:21:30,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
2671,C022,8149.81,2025-10-09 18:05:30,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3747,C022,6545.66,2025-10-10 19:46:08,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
1723,C022,1455.86,2025-10-15 04:28:20,"London, UK",0,1,1,1,0,0,0.0,GEO
4976,C022,12275.11,2025-10-15 08:00:09,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5124,C022,5233.81,2025-10-17 03:00:19,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6792,C022,13633.54,2025-10-17 05:37:55,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
7390,C022,1592.11,2025-10-20 13:48:00,"London, UK",0,0,1,1,0,0,0.0,GEO
5736,C022,1467.44,2025-10-25 21:06:21,"London, UK",0,0,1,1,0,0,0.0,GEO
3215,C022,1563.68,2025-10-25 23:05:35,"London, UK",0,0,1,1,0,0,0.0,GEO
2640,C022,7072.49,2025-10-26 12:51:08,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1458,C022,5290.85,2025-10-30 11:38:49,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2608,C023,14150.55,2025-10-04 01:25:18,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4226,C023,5822.37,2025-10-04 18:41:45,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6348,C023,5908.62,2025-10-05 11:26:29,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3313,C023,10519.86,2025-10-10 05:53:01,"New York, US",1,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
5334,C023,5029.97,2025-10-16 12:54:46,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6309,C023,21384.7,2025-10-21 04:21:23,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8744,C023,5330.36,2025-10-25 21:14:34,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
6966,C023,5283.29,2025-10-28 22:29:06,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
5470,C024,7282.62,2025-10-02 09:00:47,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4922,C024,1164.52,2025-10-06 04:00:55,"New York, US",0,1,1,1,0,0,0.0,GEO
4802,C024,3559.45,2025-10-08 00:36:25,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
6016,C024,3444.17,2025-10-11 07:28:15,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2149,C024,4814.01,2025-10-12 04:13:39,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5306,C024,2705.86,2025-10-16 03:01:51,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
880,C024,1243.05,2025-10-16 14:47:41,"New York, US",0,1,1,1,0,0,0.0,GEO
7695,C024,4087.87,2025-10-19 06:47:44,"London, UK",1,0,1,0,0,1,0.0,HIGH_AMOUNT
1173,C024,1505.56,2025-10-20 04:31:25,"London, UK",0,0,1,1,0,0,0.0,GEO
8944,C024,2776.52,2025-10-23 05:40:50,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3558,C024,4177.98,2025-10-25 05:43:09,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9076,C024,1048.25,2025-10-26 23:12:19,"New York, US",0,0,1,1,0,0,0.0,GEO
551,C024,3308.21,2025-10-29 19:42:04,"New York, US",0,1,1,0,0,1,0.0,HIGH_AMOUNT
2745,C025,3245.41,2025-10-01 12:53:51,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5489,C025,1861.09,2025-10-01 22:10:08,"New York, US",0,1,1,1,0,0,0.0,GEO
1434,C025,7997.55,2025-10-03 23:41:27,"London, UK",0,1,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
6679,C025,1095.91,2025-10-04 09:21:15,"New York, US",0,0,1,1,0,0,0.0,GEO
4010,C025,4966.92,2025-10-06 13:17:32,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6087,C025,7556.21,2025-10-08 16:21:11,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5407,C025,2891.89,2025-10-08 18:06:31,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9021,C025,6606.8,2025-10-11 19:54:59,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
8943,C025,1955.79,2025-10-12 16:42:43,"New York, US",0,1,1,1,0,0,0.0,GEO
6796,C025,11614.12,2025-10-14 06:45:44,"New York, US",0,1,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
8609,C025,7204.88,2025-10-15 05:49:29,"Kraków, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
6622,C025,1064.52,2025-10-16 18:41:35,"New York, US",0,0,1,1,0,0,0.0,GEO
608,C025,3755.86,2025-10-18 19:16:39,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4008,C025,14816.77,2025-10-18 22:09:10,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5256,C025,3095.66,2025-10-22 19:32:52,"Warszawa, PL",1,0,1,0,0,1,0.0,HIGH_AMOUNT
5159,C025,2835.82,2025-10-28 13:01:36,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9237,C026,10983.17,2025-10-05 01:52:32,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7358,C026,12986.06,2025-10-06 19:49:41,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5318,C026,22306.09,2025-10-07 00:31:10,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
5757,C026,2026.3,2025-10-07 00:59:08,"New York, US",0,0,1,1,0,0,0.0,GEO
8074,C026,4667.22,2025-10-10 12:36:31,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7909,C026,13958.59,2025-10-19 08:19:34,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5206,C026,4130.29,2025-10-20 15:00:35,"Kraków, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
3578,C026,5095.6,2025-10-26 14:05:58,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
633,C027,1157.2,2025-10-03 21:43:31,"London, UK",0,0,1,1,0,0,0.0,GEO
5651,C027,3739.03,2025-10-04 20:58:17,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9498,C027,2937.62,2025-10-05 22:29:02,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1532,C027,5872.16,2025-10-11 11:39:19,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5741,C027,3731.51,2025-10-15 13:19:12,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7572,C027,1518.71,2025-10-22 13:03:00,"London, UK",0,0,1,1,0,0,0.0,GEO
8233,C027,5573.71,2025-10-24 04:12:23,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3895,C027,6650.86,2025-10-24 23:43:04,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
5778,C027,11198.3,2025-10-27 21:03:56,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
1210,C028,1906.88,2025-10-09 03:30:30,"New York, US",0,0,1,1,0,0,0.0,GEO
1460,C028,5679.5,2025-10-10 13:15:08,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9508,C028,7803.3,2025-10-13 21:40:07,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
7097,C028,3926.63,2025-10-14 13:33:59,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8034,C028,1079.76,2025-10-18 11:21:04,"New York, US",0,0,1,1,0,0,0.0,GEO
5380,C028,3396.08,2025-10-21 07:37:41,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
794,C028,1764.27,2025-10-23 09:07:56,"New York, US",0,1,1,1,0,0,0.0,GEO
6427,C028,2550.08,2025-10-26 22:28:29,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2135,C028,2464.86,2025-10-28 13:37:46,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
1822,C029,1519.16,2025-10-05 15:21:06,"London, UK",0,0,1,1,0,0,0.0,GEO
4829,C029,2975.63,2025-10-06 06:29:31,"London, UK",0,0,1,1,0,0,0.0,GEO
4200,C029,4914.13,2025-10-06 21:55:09,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4846,C029,1669.68,2025-10-07 01:31:38,"New York, US",0,0,1,1,0,0,0.0,GEO
9267,C029,3514.04,2025-10-08 07:23:21,"Warszawa, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
3203,C029,5480.55,2025-10-11 04:41:37,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2489,C029,3419.97,2025-10-12 18:40:17,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6801,C029,1058.2,2025-10-14 14:21:30,"London, UK",0,0,1,1,0,0,0.0,GEO
4234,C029,10290.67,2025-10-15 16:36:13,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3840,C029,4494.0,2025-10-17 04:56:22,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8974,C029,3206.65,2025-10-18 23:21:16,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
7309,C029,1841.86,2025-10-22 16:15:39,"London, UK",0,0,1,1,0,0,0.0,GEO
2737,C029,6014.89,2025-10-27 13:02:00,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6938,C029,2737.42,2025-10-28 01:33:02,"New York, US",0,0,1,1,0,0,0.0,GEO
4889,C030,4340.58,2025-10-01 20:02:19,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8763,C030,1535.87,2025-10-03 17:14:33,"New York, US",0,0,1,1,0,0,0.0,GEO
1582,C030,3044.83,2025-10-03 22:00:40,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
4300,C030,1751.48,2025-10-04 03:00:13,"London, UK",0,0,1,1,0,0,0.0,GEO
1010,C030,20059.6,2025-10-06 18:17:28,"Warszawa, PL",0,0,1,0,0,1,1.0,HIGH_AMOUNT
9974,C030,2300.92,2025-10-10 12:58:42,"New York, US",0,0,1,1,0,0,0.0,GEO
9966,C030,3273.72,2025-10-18 05:02:53,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8867,C030,3495.34,2025-10-20 15:22:36,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
8655,C030,1943.57,2025-10-21 07:08:19,"London, UK",0,0,1,1,0,0,0.0,GEO
3406,C030,5050.04,2025-10-22 19:51:33,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3913,C031,40116.09,2025-10-01 02:22:22,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7494,C031,1658.06,2025-10-04 08:26:39,"London, UK",0,0,1,1,0,0,0.0,GEO
1560,C031,4885.3,2025-10-07 12:21:19,"London, UK",0,0,1,1,0,0,0.0,GEO
2575,C031,6014.08,2025-10-08 06:26:10,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1411,C031,13679.89,2025-10-19 14:19:32,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8320,C031,4872.56,2025-10-20 03:34:17,"London, UK",0,0,1,1,0,0,0.0,GEO
9943,C031,6523.26,2025-10-21 18:20:37,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
565,C031,1131.87,2025-10-22 05:14:28,"London, UK",0,0,1,1,0,0,0.0,GEO
3330,C031,16698.08,2025-10-26 16:30:37,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6617,C031,8264.63,2025-10-27 17:39:18,"New York, US",0,1,1,0,0,1,0.0,HIGH_AMOUNT
592,C031,14375.04,2025-10-29 02:38:02,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6756,C031,1070.14,2025-10-30 19:51:21,"New York, US",0,0,1,1,0,0,0.0,GEO
37,C032,30071.13,2025-10-04 15:22:24,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8568,C032,18061.65,2025-10-08 15:05:00,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2753,C032,2361.8,2025-10-14 10:06:16,"New York, US",0,0,1,1,0,0,0.0,GEO
8595,C032,2014.09,2025-10-15 10:22:03,"New York, US",0,0,1,1,0,0,0.0,GEO
5348,C032,1717.54,2025-10-15 11:46:39,"London, UK",0,0,1,1,0,0,0.0,GEO
976,C032,11332.13,2025-10-17 18:58:38,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6843,C032,1176.87,2025-10-20 02:56:46,"New York, US",0,0,1,1,0,0,0.0,GEO
4347,C032,1335.49,2025-10-21 21:20:14,"London, UK",0,0,1,1,0,0,0.0,GEO
6689,C032,15314.85,2025-10-27 01:16:29,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
534,C032,1902.28,2025-10-27 04:31:05,"New York, US",0,1,1,1,0,0,0.0,GEO
4594,C032,3142.48,2025-10-28 10:39:41,"London, UK",0,0,1,1,0,0,0.0,GEO
7901,C032,8357.01,2025-10-29 06:04:03,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8694,C033,3454.43,2025-10-04 14:14:39,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6302,C033,3671.32,2025-10-06 23:02:35,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9436,C033,1778.92,2025-10-07 06:52:56,"New York, US",0,0,1,1,0,0,0.0,GEO
4449,C033,5184.91,2025-10-08 12:05:40,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6017,C033,8459.54,2025-10-12 01:20:12,"Kraków, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
7110,C033,3176.84,2025-10-18 03:35:20,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
340,C033,9964.66,2025-10-19 15:53:29,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1596,C033,4606.27,2025-10-23 01:15:43,"London, UK",0,1,1,0,0,1,0.0,HIGH_AMOUNT
6956,C033,3586.84,2025-10-27 18:56:33,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8238,C033,4274.04,2025-10-29 12:00:42,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7533,C034,4760.54,2025-10-05 06:11:12,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
156,C034,1813.11,2025-10-07 10:53:28,"London, UK",0,0,1,1,0,0,0.0,GEO
1892,C034,13286.03,2025-10-09 13:10:52,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4199,C034,1006.32,2025-10-11 11:12:33,"London, UK",0,1,1,1,0,0,0.0,GEO
9316,C034,1040.95,2025-10-11 13:08:19,"New York, US",0,0,1,1,0,0,0.0,GEO
5120,C034,1289.16,2025-10-14 13:08:28,"London, UK",0,0,1,1,0,0,0.0,GEO
5333,C034,1204.24,2025-10-15 01:06:50,"London, UK",0,0,1,1,0,0,0.0,GEO
5548,C034,4347.81,2025-10-15 22:53:18,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3758,C034,1575.72,2025-10-19 13:21:23,"London, UK",0,0,1,1,0,0,0.0,GEO
6514,C034,4703.93,2025-10-20 15:48:19,"Warszawa, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
4682,C034,24036.26,2025-10-23 03:58:12,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
899,C034,9991.61,2025-10-25 09:53:06,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6993,C034,7669.26,2025-10-28 03:39:48,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6675,C034,10298.79,2025-10-30 11:20:00,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9986,C035,9039.44,2025-10-03 11:34:23,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1724,C035,2001.94,2025-10-05 20:24:15,"London, UK",0,0,1,1,0,0,0.0,GEO
1824,C035,4196.07,2025-10-06 23:04:25,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1919,C035,5638.32,2025-10-21 11:42:11,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3528,C035,4852.33,2025-10-21 12:51:48,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2072,C035,4515.62,2025-10-22 00:12:18,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
51,C035,1149.88,2025-10-22 08:42:48,"New York, US",0,0,1,1,0,0,0.0,GEO
4441,C035,10993.57,2025-10-22 23:59:58,"Warszawa, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
2799,C035,11842.99,2025-10-24 16:25:48,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7035,C035,4062.07,2025-10-26 11:54:07,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9081,C035,16307.34,2025-10-27 10:10:43,"Warszawa, PL",0,0,1,0,0,1,1.0,HIGH_AMOUNT
5027,C035,4196.67,2025-10-30 10:02:05,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8180,C036,29935.6,2025-10-01 17:11:12,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7270,C036,5426.17,2025-10-04 12:32:49,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9898,C036,1037.85,2025-10-11 15:43:14,"New York, US",0,0,1,1,0,0,0.0,GEO
7347,C036,3085.38,2025-10-14 13:32:59,"London, UK",0,0,1,1,0,0,0.0,GEO
1621,C036,4470.74,2025-10-19 14:59:26,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9963,C036,13218.94,2025-10-23 23:36:47,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9671,C036,9855.67,2025-10-25 07:28:24,"Warszawa, PL",1,0,1,0,0,1,0.0,HIGH_AMOUNT
5050,C036,3968.05,2025-10-27 18:56:03,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5594,C036,6512.48,2025-10-28 21:23:57,"London, UK",0,1,1,0,0,1,0.0,HIGH_AMOUNT
7144,C037,9118.89,2025-10-04 13:45:19,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1943,C037,12684.42,2025-10-05 03:33:56,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5585,C037,12756.63,2025-10-05 20:35:03,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
728,C037,5881.97,2025-10-13 08:51:25,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2795,C037,1161.89,2025-10-19 17:04:51,"London, UK",0,0,1,1,0,0,0.0,GEO
2063,C037,6925.26,2025-10-20 05:40:07,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
888,C037,18454.63,2025-10-21 23:12:16,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5915,C037,2586.12,2025-10-23 11:24:53,"London, UK",0,0,1,1,0,0,0.0,GEO
296,C037,1380.19,2025-10-29 03:32:43,"New York, US",0,0,1,1,0,0,0.0,GEO
4112,C037,5126.3,2025-10-29 14:50:06,"Warszawa, PL",1,1,1,0,0,1,0.0,HIGH_AMOUNT
3773,C038,4828.25,2025-10-02 03:20:20,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2288,C038,2017.22,2025-10-03 07:16:55,"New York, US",0,0,1,1,0,0,1.0,GEO
8374,C038,24121.77,2025-10-04 02:23:27,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7995,C038,5469.58,2025-10-08 15:43:02,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6204,C038,38024.3,2025-10-09 21:07:53,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4360,C038,4702.18,2025-10-16 13:55:52,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
659,C038,2248.07,2025-10-20 06:40:57,"New York, US",0,0,1,1,0,0,0.0,GEO
7504,C039,5631.03,2025-10-01 11:42:29,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7441,C039,15620.01,2025-10-01 16:22:56,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
5130,C039,1712.92,2025-10-02 17:49:01,"New York, US",0,0,1,1,0,0,0.0,GEO
7422,C039,1609.43,2025-10-02 17:51:31,"London, UK",0,1,1,1,0,0,0.0,GEO
9839,C039,6001.71,2025-10-04 18:02:47,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2641,C039,4556.85,2025-10-06 12:34:06,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8445,C039,5366.87,2025-10-12 05:42:39,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8965,C039,12926.63,2025-10-14 05:12:56,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
7040,C039,3160.0,2025-10-14 13:36:27,"New York, US",0,1,1,1,0,0,0.0,GEO
354,C039,1948.04,2025-10-17 20:31:05,"London, UK",0,0,1,1,0,0,0.0,GEO
7108,C039,1192.46,2025-10-18 10:33:36,"New York, US",0,0,1,1,0,0,0.0,GEO
1378,C039,8449.99,2025-10-25 01:58:41,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1713,C039,1131.87,2025-10-26 07:26:02,"New York, US",0,0,1,1,0,0,0.0,GEO
4876,C039,1395.8,2025-10-27 07:23:27,"New York, US",0,0,1,1,0,0,1.0,GEO
5782,C040,3845.68,2025-10-01 08:13:35,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9440,C040,5602.6,2025-10-04 01:02:05,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5810,C040,6979.04,2025-10-05 14:56:00,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4473,C040,1699.34,2025-10-13 05:54:16,"New York, US",0,0,1,1,0,0,0.0,GEO
1078,C040,9387.02,2025-10-16 05:49:15,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2679,C040,1595.49,2025-10-16 11:39:38,"London, UK",0,0,1,1,0,0,0.0,GEO
1683,C040,6213.59,2025-10-20 00:01:22,"New York, US",0,0,1,1,0,1,1.0,"GEO, , HIGH_AMOUNT"
9713,C040,2869.56,2025-10-20 01:43:38,"New York, US",0,0,1,1,0,0,0.0,GEO
7169,C040,21326.67,2025-10-23 06:50:03,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
7973,C040,1056.82,2025-10-28 17:11:58,"London, UK",0,0,1,1,0,0,0.0,GEO
9147,C040,5650.87,2025-10-30 09:26:55,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5123,C041,3534.17,2025-10-01 14:58:08,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
566,C041,1962.57,2025-10-04 15:34:40,"New York, US",0,0,1,1,0,0,0.0,GEO
1733,C041,5992.12,2025-10-06 07:23:43,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5620,C041,1037.1,2025-10-07 12:32:01,"London, UK",0,1,1,1,0,0,0.0,GEO
9403,C041,3916.51,2025-10-12 17:47:16,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4396,C041,5146.12,2025-10-15 00:06:56,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3963,C041,4234.92,2025-10-16 12:25:05,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2731,C041,1756.38,2025-10-17 06:23:15,"London, UK",0,0,1,1,0,0,0.0,GEO
9466,C041,3440.51,2025-10-25 01:30:07,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1283,C041,1949.0,2025-10-27 07:50:07,"London, UK",0,0,1,1,0,0,0.0,GEO
4324,C041,13806.83,2025-10-27 14:21:58,"Warszawa, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
5268,C041,3308.45,2025-10-30 20:26:41,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8676,C042,3125.08,2025-10-06 06:11:52,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9711,C042,5761.18,2025-10-08 13:11:45,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
6434,C042,4403.83,2025-10-13 02:43:51,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
7976,C042,11821.07,2025-10-17 05:01:59,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
986,C042,8629.68,2025-10-18 12:21:53,"London, UK",0,1,1,0,0,1,0.0,HIGH_AMOUNT
3059,C042,7833.78,2025-10-19 23:57:22,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5456,C042,7181.21,2025-10-22 06:55:40,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5625,C042,5794.82,2025-10-28 16:56:13,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9003,C043,1214.87,2025-10-22 06:01:03,"London, UK",0,0,1,1,0,0,0.0,GEO
7631,C043,1095.04,2025-10-23 16:20:24,"New York, US",0,0,1,1,0,0,0.0,GEO
2783,C043,169093.81,2025-10-25 05:33:18,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3615,C043,9214.88,2025-10-26 22:01:11,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6345,C044,2232.32,2025-10-03 18:59:39,"London, UK",0,0,1,1,0,0,0.0,GEO
76,C044,1871.49,2025-10-04 21:33:18,"London, UK",0,0,1,1,0,0,0.0,GEO
4167,C044,4552.67,2025-10-04 22:15:55,"Kraków, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
5078,C044,2282.89,2025-10-15 00:20:21,"New York, US",0,0,1,1,0,0,0.0,GEO
8766,C044,4002.05,2025-10-22 03:41:12,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
6657,C044,26343.04,2025-10-25 22:06:17,"Kraków, PL",1,0,1,0,0,1,0.0,HIGH_AMOUNT
9567,C044,13112.59,2025-10-30 07:20:40,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5801,C045,13548.71,2025-10-13 23:42:55,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
