Transaction_ID,Client_ID,Amount,Timestamp,Location,Is_Fraud_Manual
702,C005,2865.7,2025-10-06 17:57:49,"Kraków, PL",0
9487,C062,238.28,2025-10-06 18:03:52,"Warszawa, PL",0
1417,C089,815.18,2025-10-06 18:10:41,"Kraków, PL",0
4829,C044,278.29,2025-10-06 18:11:02,"Kraków, PL",0
323,C032,201.36,2025-10-06 18:11:22,"New York, US",0
958,C048,289.01,2025-10-06 18:12:06,"London, UK",0
5806,C007,898.75,2025-10-06 18:12:35,"Kraków, PL",0
2719,C083,237.35,2025-10-06 18:12:45,"London, UK",0
5620,C070,316.53,2025-10-06 18:15:58,"New York, US",0
8654,C016,1227.04,2025-10-06 18:18:36,"New York, US",0
6567,C042,1676.87,2025-10-06 18:20:49,"Kraków, PL",0
7264,C009,496.85,2025-10-06 18:21:29,"New York, US",0
3233,C096,64.54,2025-10-06 18:23:21,"Warszawa, PL",0
165,C076,3451.52,2025-10-06 18:35:29,"Kraków, PL",0
2564,C029,403.18,2025-10-06 18:38:37,"Kraków, PL",0
3036,C033,106.01,2025-10-06 18:49:17,"Warszawa, PL",0
4563,C008,5664.56,2025-10-06 18:50:18,"London, UK",0
5291,C039,875.78,2025-10-06 18:52:44,"New York, US",0
2204,C011,419.74,2025-10-06 18:58:09,"New York, US",0
3046,C077,1070.79,2025-10-06 18:58:38,"London, UK",0
2281,C091,143.81,2025-10-06 19:02:25,"London, UK",0
2744,C039,1318.03,2025-10-06 19:13:46,"New York, US",0
5451,C055,78.09,2025-10-06 19:14:02,"Warszawa, PL",0
5147,C057,73.97,2025-10-06 19:14:47,"Kraków, PL",0
3433,C078,20642.33,2025-10-06 19:15:42,"Kraków, PL",0
7345,C047,605.46,2025-10-06 19:20:13,"New York, US",0
2695,C091,987.43,2025-10-06 19:26:44,"London, UK",0
7432,C082,1032.73,2025-10-06 19:28:01,"London, UK",0
2532,C074,2643.53,2025-10-06 19:32:18,"Kraków, PL",0
8857,C018,9000.26,2025-10-06 19:38:38,"New York, US",0
1342,C099,1134.92,2025-10-06 19:42:58,"New York, US",0
8173,C081,4615.03,2025-10-06 19:45:32,"London, UK",0
956,C008,256.36,2025-10-06 19:51:52,"Warszawa, PL",0
1309,C072,68.74,2025-10-06 19:54:39,"London, UK",0
2379,C063,972.5,2025-10-06 19:57:09,"Warszawa, PL",0
451,C057,3613.62,2025-10-06 20:01:36,"London, UK",0
4167,C022,4332.73,2025-10-06 20:01:38,"Kraków, PL",0
1306,C025,468.3,2025-10-06 20:04:19,"New York, US",0
2909,C097,627.16,2025-10-06 20:06:34,"Kraków, PL",0
4226,C064,187.14,2025-10-06 20:09:44,"Kraków, PL",0
3614,C054,28.94,2025-10-06 20:11:04,"Kraków, PL",0
8575,C030,274.97,2025-10-06 20:12:19,"Kraków, PL",0
4858,C028,96.39,2025-10-06 20:19:00,"Warszawa, PL",0
6352,C058,741.83,2025-10-06 20:22:46,"Kraków, PL",0
330,C056,8494.07,2025-10-06 20:27:43,"New York, US",0
9166,C099,10087.97,2025-10-06 20:30:25,"Warszawa, PL",0
175,C044,115.27,2025-10-06 20:36:15,"Warszawa, PL",0
5253,C091,809.86,2025-10-06 20:41:34,"Warszawa, PL",0
4415,C087,48.0,2025-10-06 20:42:45,"Kraków, PL",0
1481,C055,694.64,2025-10-06 20:47:17,"London, UK",0
8145,C029,205.57,2025-10-06 20:51:00,"Kraków, PL",0
711,C027,2937.28,2025-10-06 20:56:04,"Warszawa, PL",0
6691,C050,7157.94,2025-10-06 21:00:04,"London, UK",0
7310,C050,48.81,2025-10-06 21:03:28,"London, UK",0
2747,C096,80.31,2025-10-06 21:04:11,"Kraków, PL",0
2502,C091,2174.91,2025-10-06 21:06:53,"New York, US",0
9582,C010,6453.77,2025-10-06 21:07:23,"Kraków, PL",0
786,C087,421.16,2025-10-06 21:10:32,"Kraków, PL",0
1878,C087,7.27,2025-10-06 21:10:53,"Warszawa, PL",0
2224,C089,356.28,2025-10-06 21:14:55,"New York, US",0
4466,C045,93.44,2025-10-06 21:17:20,"London, UK",0
2426,C087,770.84,2025-10-06 21:19:19,"London, UK",0
4299,C073,162.54,2025-10-06 21:23:26,"Warszawa, PL",0
9898,C012,1061.18,2025-10-06 21:24:09,"Kraków, PL",0
6569,C059,330.73,2025-10-06 21:25:58,"Warszawa, PL",0
6189,C010,366.97,2025-10-06 21:29:10,"Warszawa, PL",0
9481,C067,235.2,2025-10-06 21:32:00,"London, UK",0
4869,C024,462.27,2025-10-06 21:34:52,"Warszawa, PL",0
9184,C020,91.43,2025-10-06 21:42:54,"Kraków, PL",0
9641,C097,23.28,2025-10-06 21:43:54,"Warszawa, PL",0
5202,C002,80.29,2025-10-06 21:44:20,"New York, US",0
3583,C029,526.83,2025-10-06 21:46:45,"Warszawa, PL",0
8096,C062,635.71,2025-10-06 21:47:53,"Kraków, PL",0
6248,C005,303.56,2025-10-06 22:01:47,"Warszawa, PL",0
9925,C055,57.15,2025-10-06 22:02:33,"New York, US",0
7296,C064,1798.77,2025-10-06 22:02:47,"Kraków, PL",0
7330,C031,399.18,2025-10-06 22:03:23,"Warszawa, PL",0
7235,C097,5901.99,2025-10-06 22:05:08,"New York, US",0
9638,C064,354.42,2025-10-06 22:07:17,"Warszawa, PL",0
5561,C071,1193.79,2025-10-06 22:17:39,"New York, US",0
9149,C036,1534.05,2025-10-06 22:22:11,"London, UK",0
5509,C087,659.16,2025-10-06 22:27:35,"New York, US",0
6696,C006,45.93,2025-10-06 22:32:20,"Kraków, PL",0
4372,C024,57.05,2025-10-06 23:05:50,"New York, US",0
4378,C042,140.25,2025-10-06 23:06:07,"Kraków, PL",0
2060,C022,396.39,2025-10-06 23:06:12,"Kraków, PL",0
121,C094,130.81,2025-10-06 23:08:03,"Warszawa, PL",0
9125,C055,134.42,2025-10-06 23:11:46,"Warszawa, PL",0
2540,C028,3425.53,2025-10-06 23:18:39,"New York, US",1
4324,C032,1721.44,2025-10-06 23:19:00,"Kraków, PL",0
1869,C010,339.51,2025-10-06 23:26:06,"New York, US",0
7792,C024,296.7,2025-10-06 23:29:00,"London, UK",0
4644,C013,796.51,2025-10-06 23:31:40,"Kraków, PL",0
5260,C095,37.24,2025-10-06 23:43:18,"Warszawa, PL",1
7134,C094,47.52,2025-10-06 23:43:30,"Kraków, PL",0
5786,C069,4006.15,2025-10-06 23:46:54,"Warszawa, PL",0
4292,C048,368.12,2025-10-07 00:01:07,"London, UK",0
1367,C041,1511.75,2025-10-07 00:08:49,"Warszawa, PL",0
3599,C071,1832.87,2025-10-07 00:19:49,"London, UK",0
3805,C069,6910.6,2025-10-07 00:27:17,"New York, US",0
8941,C003,225.98,2025-10-07 00:28:11,"Kraków, PL",0
4348,C032,74.72,2025-10-07 00:34:36,"Warszawa, PL",0
2616,C043,1562.76,2025-10-07 00:36:14,"Warszawa, PL",0
2474,C009,1003.96,2025-10-07 00:40:12,"London, UK",0
6191,C071,2076.9,2025-10-07 00:42:50,"Kraków, PL",0
8450,C019,1018.13,2025-10-07 00:44:17,"Kraków, PL",0
7378,C037,763.8,2025-10-07 00:49:47,"Warszawa, PL",0
9089,C017,7890.13,2025-10-07 00:50:16,"Warszawa, PL",1
6898,C071,726.54,2025-10-07 00:50:39,"Warszawa, PL",0
5026,C008,218.68,2025-10-07 01:04:00,"Warszawa, PL",0
4738,C062,592.88,2025-10-07 01:05:23,"Warszawa, PL",0
6522,C099,1489.94,2025-10-07 01:06:27,"Kraków, PL",0
9259,C016,808.26,2025-10-07 01:09:26,"New York, US",0
7558,C022,2223.7,2025-10-07 01:16:50,"Kraków, PL",0
4622,C077,333.65,2025-10-07 01:17:45,"New York, US",0
789,C085,61.87,2025-10-07 01:18:13,"New York, US",0
5550,C049,1774.81,2025-10-07 01:19:17,"London, UK",0
8249,C037,552.98,2025-10-07 01:20:22,"Warszawa, PL",0
3669,C077,192.71,2025-10-07 01:21:21,"Kraków, PL",0
3558,C085,155.95,2025-10-07 01:22:55,"New York, US",0
5935,C096,160.57,2025-10-07 01:24:07,"London, UK",0
5649,C050,50.76,2025-10-07 01:40:08,"London, UK",0
2331,C000,982.88,2025-10-07 01:41:04,"London, UK",0
6970,C087,11474.11,2025-10-07 01:47:38,"New York, US",0
2900,C067,103.6,2025-10-07 01:53:47,"Warszawa, PL",0
9824,C085,974.78,2025-10-07 02:01:07,"New York, US",0
2241,C039,1030.7,2025-10-07 02:01:51,"London, UK",0
5555,C086,4773.75,2025-10-07 02:06:45,"Kraków, PL",0
3946,C004,610.82,2025-10-07 02:11:31,"Warszawa, PL",0
5658,C045,283.2,2025-10-07 02:11:36,"Kraków, PL",0
8499,C011,1512.53,2025-10-07 02:12:39,"London, UK",0
8699,C027,73.39,2025-10-07 02:17:38,"New York, US",0
6590,C028,1962.97,2025-10-07 02:25:08,"Warszawa, PL",0
9287,C057,8.06,2025-10-07 02:29:56,"London, UK",0
5337,C068,313.89,2025-10-07 02:34:40,"Kraków, PL",0
8574,C007,583.96,2025-10-07 02:40:00,"New York, US",0
4783,C032,340.39,2025-10-07 02:42:39,"Kraków, PL",0
6096,C088,1686.3,2025-10-07 02:43:13,"London, UK",0
6958,C012,960.65,2025-10-07 02:50:04,"Warszawa, PL",0
374,C033,1128.79,2025-10-07 02:54:00,"London, UK",0
8409,C094,185.75,2025-10-07 02:59:52,"London, UK",0
1460,C099,1020.93,2025-10-07 03:00:26,"Kraków, PL",0
6909,C038,625.6,2025-10-07 03:08:08,"Warszawa, PL",0
8305,C089,696.76,2025-10-07 03:13:43,"New York, US",0
8490,C031,267.99,2025-10-07 03:16:26,"Warszawa, PL",0
747,C020,244.68,2025-10-07 03:23:44,"Kraków, PL",0
7298,C096,971.61,2025-10-07 03:25:25,"Kraków, PL",0
5613,C066,2250.12,2025-10-07 03:30:01,"Kraków, PL",0
7970,C045,26.29,2025-10-07 03:43:43,"Kraków, PL",0
2475,C023,2255.44,2025-10-07 03:45:08,"New York, US",0
3303,C068,3626.91,2025-10-07 03:47:22,"London, UK",0
4954,C029,49.39,2025-10-07 03:53:12,"Kraków, PL",0
800,C078,244.88,2025-10-07 03:55:03,"New York, US",0
7263,C078,384.85,2025-10-07 04:05:00,"New York, US",0
2261,C081,649.02,2025-10-07 04:06:27,"London, UK",0
7686,C046,697.37,2025-10-07 04:09:09,"New York, US",0
5224,C013,351.49,2025-10-07 04:12:31,"Warszawa, PL",1
2589,C051,23.45,2025-10-07 04:12:59,"London, UK",0
3925,C077,2128.21,2025-10-07 04:17:21,"London, UK",0
6603,C040,108.05,2025-10-07 04:19:07,"New York, US",0
5304,C007,650.22,2025-10-07 04:21:33,"New York, US",0
9803,C028,483.78,2025-10-07 04:26:45,"Kraków, PL",0
7066,C049,473.49,2025-10-07 04:44:30,"New York, US",0
1678,C080,10668.09,2025-10-07 04:49:33,"Kraków, PL",0
6503,C034,448.9,2025-10-07 04:51:04,"Warszawa, PL",0
3140,C066,825.12,2025-10-07 04:56:07,"Kraków, PL",0
2360,C068,165.46,2025-10-07 04:59:01,"Kraków, PL",0
3166,C064,115.69,2025-10-07 05:05:50,"New York, US",0
1698,C066,631.62,2025-10-07 05:07:57,"Warszawa, PL",0
8412,C069,183.22,2025-10-07 05:13:50,"New York, US",0
4072,C077,17.71,2025-10-07 05:15:46,"London, UK",0
1126,C093,32.58,2025-10-07 05:20:17,"Kraków, PL",0
1323,C050,1134.02,2025-10-07 05:25:17,"Kraków, PL",0
3158,C036,489.26,2025-10-07 05:30:37,"Warszawa, PL",0
8491,C026,2685.49,2025-10-07 05:32:01,"Kraków, PL",0
6240,C004,361.73,2025-10-07 05:43:32,"Warszawa, PL",0
7687,C008,154.38,2025-10-07 05:45:46,"Kraków, PL",0
7876,C086,3719.35,2025-10-07 05:52:50,"London, UK",0
1961,C000,2699.29,2025-10-07 06:08:41,"London, UK",0
4705,C013,2158.21,2025-10-07 06:09:19,"Kraków, PL",0
6963,C038,2355.67,2025-10-07 06:11:37,"Warszawa, PL",0
5102,C011,1056.47,2025-10-07 06:19:23,"New York, US",0
5078,C033,877.64,2025-10-07 06:19:32,"Warszawa, PL",0
6009,C009,989.19,2025-10-07 06:20:27,"Kraków, PL",0
9022,C030,59.65,2025-10-07 06:25:06,"Warszawa, PL",0
2458,C058,170.08,2025-10-07 06:28:11,"Kraków, PL",0
8193,C056,1569.38,2025-10-07 06:32:40,"Warszawa, PL",0
6354,C095,609.79,2025-10-07 06:34:51,"New York, US",0
5665,C088,8022.65,2025-10-07 06:36:14,"Kraków, PL",0
9825,C092,439.87,2025-10-07 06:38:29,"New York, US",0
9476,C043,6169.19,2025-10-07 06:41:19,"New York, US",0
9385,C015,364.08,2025-10-07 06:56:08,"Kraków, PL",0
8442,C017,28.8,2025-10-07 07:19:02,"Warszawa, PL",0
6299,C025,2619.15,2025-10-07 07:19:42,"Kraków, PL",0
8214,C016,61.74,2025-10-07 07:22:06,"New York, US",0
8810,C052,159.39,2025-10-07 07:27:54,"Warszawa, PL",0
341,C009,556.27,2025-10-07 07:39:23,"London, UK",0
9991,C013,2910.45,2025-10-07 07:48:41,"New York, US",0
3370,C032,420.49,2025-10-07 08:00:36,"Warszawa, PL",0
3590,C086,1302.43,2025-10-07 08:03:38,"New York, US",0
3594,C019,755.34,2025-10-07 08:08:37,"Kraków, PL",0
6630,C032,1456.88,2025-10-07 08:12:06,"New York, US",0
8848,C003,220.61,2025-10-07 08:12:14,"Warszawa, PL",0
3806,C066,1179.47,2025-10-07 08:18:59,"London, UK",0
888,C039,252.09,2025-10-07 08:20:32,"New York, US",0
9787,C072,248.87,2025-10-07 08:21:48,"London, UK",0
6037,C010,498.88,2025-10-07 08:44:39,"London, UK",0
6703,C088,4000.38,2025-10-07 08:48:21,"New York, US",0
8386,C032,12676.12,2025-10-07 08:59:52,"Warszawa, PL",0
4803,C006,985.64,2025-10-07 09:06:20,"London, UK",0
9108,C074,1025.21,2025-10-07 09:19:16,"London, UK",0
273,C008,193.97,2025-10-07 09:23:52,"New York, US",0
4493,C085,17.17,2025-10-07 09:29:36,"Warszawa, PL",0
5301,C045,947.97,2025-10-07 09:29:42,"Warszawa, PL",0
1892,C018,168.09,2025-10-07 09:31:44,"London, UK",0
8229,C063,9.95,2025-10-07 09:32:49,"Kraków, PL",0
3927,C088,943.45,2025-10-07 09:36:22,"Warszawa, PL",0
5690,C041,10030.84,2025-10-07 09:40:30,"Kraków, PL",0
4393,C044,438.89,2025-10-07 09:44:55,"London, UK",0
7771,C080,295.82,2025-10-07 09:50:18,"London, UK",0
689,C077,3568.21,2025-10-07 09:58:04,"London, UK",0
4218,C055,604.84,2025-10-07 10:18:27,"London, UK",0
6800,C099,37.59,2025-10-07 10:22:59,"Warszawa, PL",0
8693,C086,119.51,2025-10-07 10:25:42,"London, UK",0
5152,C022,6628.35,2025-10-07 10:26:53,"London, UK",1
9766,C034,1410.41,2025-10-07 10:28:13,"Kraków, PL",0
488,C042,341.0,2025-10-07 10:28:58,"New York, US",0
8408,C017,1729.12,2025-10-07 10:29:49,"Kraków, PL",0
4419,C048,16.52,2025-10-07 10:31:30,"Kraków, PL",0
9284,C095,151.48,2025-10-07 10:35:27,"New York, US",0
4164,C089,1341.25,2025-10-07 10:36:31,"London, UK",0
375,C088,244.77,2025-10-07 10:43:16,"New York, US",0
4025,C073,34.75,2025-10-07 10:44:06,"Kraków, PL",0
450,C044,483.99,2025-10-07 10:44:28,"Kraków, PL",0
114,C053,309.03,2025-10-07 10:50:31,"New York, US",0
9673,C043,102.72,2025-10-07 11:02:16,"London, UK",0
4118,C039,1412.44,2025-10-07 11:11:14,"Warszawa, PL",0
2929,C013,1802.25,2025-10-07 11:13:12,"Warszawa, PL",0
9714,C016,2943.4,2025-10-07 11:24:30,"Kraków, PL",0
2408,C067,271.86,2025-10-07 11:29:58,"Warszawa, PL",0
7805,C099,532.84,2025-10-07 11:36:01,"Kraków, PL",0
2112,C025,91.6,2025-10-07 11:40:30,"Kraków, PL",0
336,C016,517.99,2025-10-07 11:40:38,"Warszawa, PL",0
4012,C007,1090.94,2025-10-07 11:41:54,"London, UK",0
7718,C054,139.3,2025-10-07 11:44:33,"New York, US",0
3995,C005,729.75,2025-10-07 11:44:57,"Kraków, PL",0
9804,C040,311.27,2025-10-07 11:47:04,"New York, US",0
758,C022,1443.45,2025-10-07 11:47:15,"London, UK",0
7466,C045,3393.11,2025-10-07 11:59:08,"New York, US",0
84,C036,3781.29,2025-10-07 12:07:50,"London, UK",0
3682,C041,877.36,2025-10-07 12:09:31,"London, UK",0
2891,C025,210.22,2025-10-07 12:11:05,"Warszawa, PL",0
8962,C096,1187.47,2025-10-07 12:15:51,"Kraków, PL",0
3204,C053,1853.14,2025-10-07 12:16:33,"London, UK",0
8825,C031,261.62,2025-10-07 12:16:56,"Kraków, PL",0
8779,C037,1810.59,2025-10-07 12:18:52,"Kraków, PL",0
4737,C045,13.72,2025-10-07 12:21:18,"Warszawa, PL",0
4586,C079,772.48,2025-10-07 12:36:15,"Kraków, PL",0
5449,C022,274.94,2025-10-07 12:41:26,"New York, US",0
1814,C074,1570.0,2025-10-07 12:42:31,"London, UK",0
7238,C024,362.73,2025-10-07 12:47:30,"New York, US",0
136,C087,12.39,2025-10-07 12:55:29,"Kraków, PL",0
8330,C081,20.18,2025-10-07 13:02:35,"Warszawa, PL",0
6803,C065,557.92,2025-10-07 13:03:41,"New York, US",0
6935,C006,652.7,2025-10-07 13:11:02,"Kraków, PL",0
7774,C069,1518.51,2025-10-07 13:17:45,"Kraków, PL",0
1670,C095,336.59,2025-10-07 13:19:07,"New York, US",0
8135,C029,27.59,2025-10-07 13:23:37,"New York, US",0
3562,C075,1652.67,2025-10-07 13:26:00,"London, UK",0
8253,C012,1266.5,2025-10-07 13:31:27,"Warszawa, PL",0
4355,C036,2749.17,2025-10-07 13:40:48,"Kraków, PL",0
7384,C000,583.95,2025-10-07 13:42:10,"Warszawa, PL",0
6573,C051,216.9,2025-10-07 13:42:11,"London, UK",0
2236,C050,440.43,2025-10-07 13:42:25,"New York, US",0
9160,C090,659.1,2025-10-07 13:45:19,"London, UK",0
7146,C067,110.31,2025-10-07 13:53:29,"New York, US",0
6008,C040,342.28,2025-10-07 13:54:24,"London, UK",0
8807,C047,217.52,2025-10-07 13:55:07,"Warszawa, PL",1
9593,C096,11.87,2025-10-07 14:06:39,"Kraków, PL",0
4442,C049,872.58,2025-10-07 14:13:05,"Kraków, PL",0
5191,C021,91.06,2025-10-07 14:14:02,"London, UK",0
2552,C074,45.31,2025-10-07 14:15:31,"Kraków, PL",0
6187,C044,1901.75,2025-10-07 14:21:23,"London, UK",0
8274,C003,83.15,2025-10-07 14:22:39,"London, UK",0
5138,C081,83.14,2025-10-07 14:37:20,"Kraków, PL",0
6711,C016,63.04,2025-10-07 14:40:47,"London, UK",0
3992,C014,39.56,2025-10-07 14:41:55,"New York, US",0
9402,C028,18.38,2025-10-07 14:42:49,"Warszawa, PL",0
7285,C086,16.45,2025-10-07 14:45:00,"London, UK",0
2732,C052,314.52,2025-10-07 14:52:07,"New York, US",0
9434,C072,161.74,2025-10-07 14:52:57,"Warszawa, PL",0
3895,C059,244.54,2025-10-07 14:54:37,"London, UK",0
7979,C097,82.75,2025-10-07 15:00:02,"Kraków, PL",0
2847,C096,349.17,2025-10-07 15:01:13,"New York, US",0
6883,C003,81.86,2025-10-07 15:03:34,"Kraków, PL",0
8767,C010,251.22,2025-10-07 15:06:37,"New York, US",0
1955,C000,212.04,2025-10-07 15:08:36,"Kraków, PL",0
6358,C026,70.77,2025-10-07 15:12:49,"Kraków, PL",0
1062,C011,99.93,2025-10-07 15:13:23,"Kraków, PL",0
3330,C032,116.99,2025-10-07 15:14:39,"New York, US",0
3955,C034,4050.79,2025-10-07 15:16:23,"New York, US",0
6004,C099,987.44,2025-10-07 15:17:19,"Kraków, PL",0
5510,C096,200.62,2025-10-07 15:17:43,"Warszawa, PL",0
4674,C013,57.66,2025-10-07 15:21:01,"London, UK",0
455,C081,544.37,2025-10-07 15:30:54,"Kraków, PL",0
2967,C030,242.27,2025-10-07 15:34:47,"Kraków, PL",0
1688,C045,585.13,2025-10-07 15:35:43,"Kraków, PL",0
1562,C072,58.18,2025-10-07 15:38:00,"New York, US",1
3535,C086,291.0,2025-10-07 15:40:21,"Warszawa, PL",0
8763,C005,114.45,2025-10-07 15:43:42,"Kraków, PL",0
9006,C044,398.54,2025-10-07 15:43:53,"Warszawa, PL",0
6415,C077,42.45,2025-10-07 15:44:00,"New York, US",0
456,C078,3786.74,2025-10-07 15:53:42,"London, UK",0
2872,C071,19775.39,2025-10-07 15:59:05,"Kraków, PL",0
6005,C040,774.22,2025-10-07 16:02:07,"Kraków, PL",0
3899,C039,706.5,2025-10-07 16:12:28,"New York, US",0
1104,C066,1208.9,2025-10-07 16:14:23,"New York, US",0
6955,C033,427.71,2025-10-07 16:15:43,"Kraków, PL",0
3964,C044,94.64,2025-10-07 16:17:05,"New York, US",0
2999,C093,82.17,2025-10-07 16:19:33,"Kraków, PL",0
9280,C015,3557.85,2025-10-07 16:28:04,"Kraków, PL",0
7341,C041,38.95,2025-10-07 16:28:42,"Kraków, PL",0
1407,C006,137.52,2025-10-07 16:34:48,"New York, US",0
2519,C073,52.25,2025-10-07 16:40:31,"London, UK",0
3733,C061,295.42,2025-10-07 16:44:16,"Warszawa, PL",0
10,C085,88.86,2025-10-07 16:46:25,"Kraków, PL",0
6793,C083,167.24,2025-10-07 16:49:06,"London, UK",0
1960,C095,936.72,2025-10-07 16:51:25,"London, UK",0
169,C077,1032.92,2025-10-07 16:59:26,"Kraków, PL",0
3600,C043,142.71,2025-10-07 17:01:56,"New York, US",0
5278,C078,716.95,2025-10-07 17:05:28,"Warszawa, PL",0
4898,C091,355.68,2025-10-07 17:08:55,"Warszawa, PL",0
2370,C085,2894.39,2025-10-07 17:10:26,"New York, US",0
5680,C058,97.62,2025-10-07 17:13:39,"New York, US",0
3732,C049,968.55,2025-10-07 17:20:07,"Kraków, PL",0
3659,C014,167.95,2025-10-07 17:26:33,"New York, US",0
3340,C060,1083.87,2025-10-07 17:26:34,"Kraków, PL",0
2687,C095,2740.93,2025-10-07 17:31:25,"New York, US",0
2105,C026,109.95,2025-10-07 17:31:32,"Warszawa, PL",0
6582,C060,3044.89,2025-10-07 17:31:48,"Kraków, PL",0
5723,C027,151.22,2025-10-07 17:32:13,"New York, US",0
102,C064,3732.45,2025-10-07 17:33:07,"London, UK",0
9441,C022,6.2,2025-10-07 17:37:44,"London, UK",0
2145,C047,5462.82,2025-10-07 17:38:11,"London, UK",0
5137,C005,18535.01,2025-10-07 17:39:13,"Warszawa, PL",0
1058,C096,415.84,2025-10-07 17:42:36,"Warszawa, PL",0
3978,C009,1530.61,2025-10-07 17:45:33,"New York, US",0
8025,C033,832.95,2025-10-07 17:48:26,"Kraków, PL",0
3113,C061,649.05,2025-10-07 17:48:50,"London, UK",0
9565,C006,655.5,2025-10-07 17:53:00,"Warszawa, PL",0
1351,C077,94.09,2025-10-07 17:53:20,"London, UK",0
2673,C016,670.73,2025-10-07 17:56:15,"Kraków, PL",0
9709,C053,114.23,2025-10-07 18:02:15,"Warszawa, PL",0
4948,C090,25.62,2025-10-07 18:06:26,"Warszawa, PL",0
5110,C042,355.44,2025-10-07 18:32:33,"London, UK",0
3320,C070,724.49,2025-10-07 18:36:36,"New York, US",0
7175,C082,505.11,2025-10-07 18:39:34,"London, UK",0
9332,C040,344.84,2025-10-07 18:45:06,"London, UK",0
427,C007,1631.02,2025-10-07 18:52:15,"Kraków, PL",0
2965,C069,476.28,2025-10-07 18:55:46,"London, UK",0
9060,C016,19.6,2025-10-07 18:57:07,"London, UK",0
9262,C069,56.92,2025-10-07 18:59:06,"London, UK",0
3771,C057,2612.31,2025-10-07 19:04:42,"London, UK",0
3617,C096,16.44,2025-10-07 19:11:53,"London, UK",0
3773,C024,12.71,2025-10-07 19:16:01,"Kraków, PL",0
4279,C075,1126.36,2025-10-07 19:16:49,"Kraków, PL",0
6085,C015,9925.96,2025-10-07 19:20:03,"Kraków, PL",0
9739,C094,1577.37,2025-10-07 19:24:26,"London, UK",0
9568,C051,1290.57,2025-10-07 19:26:07,"New York, US",0
3849,C060,119.03,2025-10-07 19:27:05,"Warszawa, PL",0
8008,C070,1046.39,2025-10-07 19:30:27,"Warszawa, PL",0
1035,C077,496.48,2025-10-07 19:50:00,"London, UK",0
1434,C087,793.93,2025-10-07 19:52:41,"New York, US",0
5098,C007,376.3,2025-10-07 19:53:09,"Kraków, PL",0
708,C033,19.35,2025-10-07 19:57:16,"New York, US",0
9362,C055,317.38,2025-10-07 20:04:20,"Warszawa, PL",0
3592,C012,101.94,2025-10-07 20:07:03,"London, UK",0
1819,C001,458.87,2025-10-07 20:24:02,"Kraków, PL",0
663,C048,2155.57,2025-10-07 20:25:24,"Kraków, PL",0
3903,C023,580.47,2025-10-07 20:27:28,"New York, US",0
9201,C096,144.45,2025-10-07 20:31:19,"London, UK",0
5355,C079,6562.51,2025-10-07 20:51:33,"Kraków, PL",0
8920,C072,44.38,2025-10-07 20:51:47,"Warszawa, PL",0
2533,C099,1229.72,2025-10-07 20:56:29,"New York, US",0
5484,C090,935.05,2025-10-07 20:57:51,"Warszawa, PL",0
3176,C005,960.28,2025-10-07 21:03:14,"Warszawa, PL",0
4766,C010,319.52,2025-10-07 21:35:44,"Kraków, PL",0
7408,C004,358.3,2025-10-07 21:36:12,"Kraków, PL",0
5027,C099,318.35,2025-10-07 21:36:32,"New York, US",0
1412,C095,161.14,2025-10-07 21:42:23,"Kraków, PL",0
560,C010,32.1,2025-10-07 21:44:12,"London, UK",0
5470,C055,161.42,2025-10-07 21:55:02,"Kraków, PL",0
363,C084,1215.76,2025-10-07 21:55:29,"London, UK",0
3123,C070,1362.49,2025-10-07 21:57:05,"Warszawa, PL",0
7028,C059,628.72,2025-10-07 21:58:08,"Warszawa, PL",0
9726,C024,320.99,2025-10-07 21:59:04,"Warszawa, PL",0
3468,C048,457.64,2025-10-07 22:13:38,"London, UK",0
8248,C084,348.26,2025-10-07 22:24:53,"Kraków, PL",0
3095,C075,31.94,2025-10-07 22:26:15,"London, UK",0
1755,C047,2324.26,2025-10-07 22:35:09,"New York, US",0
2802,C043,1926.63,2025-10-07 22:36:31,"London, UK",0
1327,C045,196.02,2025-10-07 22:37:35,"Warszawa, PL",0
4223,C034,88.08,2025-10-07 22:39:31,"New York, US",0
1081,C089,56.33,2025-10-07 22:41:14,"Warszawa, PL",0
7656,C032,541.91,2025-10-07 22:42:26,"Kraków, PL",0
9614,C014,1219.73,2025-10-07 22:42:31,"London, UK",0
9143,C066,281.74,2025-10-07 22:57:36,"New York, US",0
5222,C018,563.59,2025-10-07 22:58:17,"London, UK",0
1537,C092,240.41,2025-10-07 23:18:55,"Kraków, PL",0
4847,C046,378.67,2025-10-07 23:23:05,"New York, US",0
1766,C057,366.33,2025-10-07 23:26:22,"Kraków, PL",1
6139,C052,681.91,2025-10-07 23:27:00,"Warszawa, PL",0
1214,C095,242.93,2025-10-07 23:28:50,"Warszawa, PL",0
5378,C045,46.22,2025-10-07 23:34:23,"Kraków, PL",0
9814,C049,268.72,2025-10-07 23:40:56,"Warszawa, PL",0
1084,C069,580.29,2025-10-07 23:41:47,"Kraków, PL",0
4724,C030,253.13,2025-10-07 23:50:12,"London, UK",0
3782,C036,245.66,2025-10-07 23:50:47,"Kraków, PL",0
9405,C024,166.43,2025-10-07 23:53:56,"New York, US",0
3191,C093,100.6,2025-10-07 23:54:13,"Warszawa, PL",0
8998,C068,318.63,2025-10-08 00:02:00,"Kraków, PL",0
4584,C067,713.96,2025-10-08 00:04:36,"Kraków, PL",0
